District,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Gender,Age-Group,Population residing 5 years ago in foreign country,In number
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Female,15 - 59 Years,SAARC country (excluding india),0
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Female,15 - 59 Years,ASEAN country,0
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Female,15 - 59 Years,Middle East country,0
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Female,15 - 59 Years,Other Asian country,0
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Female,15 - 59 Years,European country,0
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Female,15 - 59 Years,North American country (USA/Canada),0
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Female,15 - 59 Years,Other countries,1
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Female,15 - 59 Years,Country not stated,2
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Female,60+ Years,India,0
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Female,60+ Years,SAARC country (excluding india),0
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Female,60+ Years,ASEAN country,0
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Female,60+ Years,Middle East country,0
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Female,60+ Years,Other Asian country,0
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Female,60+ Years,European country,0
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Female,60+ Years,North American country (USA/Canada),0
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Female,60+ Years,Other countries,0
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Female,60+ Years,Country not stated,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,05 - 14 Years,India,8
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,05 - 14 Years,SAARC country (excluding india),0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,05 - 14 Years,ASEAN country,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,05 - 14 Years,Middle East country,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,05 - 14 Years,Other Asian country,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,05 - 14 Years,European country,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,05 - 14 Years,North American country (USA/Canada),0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,05 - 14 Years,Other countries,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,05 - 14 Years,Country not stated,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,15 - 59 Years,India,34
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,15 - 59 Years,SAARC country (excluding india),17
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,15 - 59 Years,ASEAN country,17
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,15 - 59 Years,Middle East country,17
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,15 - 59 Years,Other Asian country,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,15 - 59 Years,European country,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,15 - 59 Years,North American country (USA/Canada),0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,15 - 59 Years,Other countries,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,15 - 59 Years,Country not stated,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,60+ Years,India,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,60+ Years,SAARC country (excluding india),0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,60+ Years,ASEAN country,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,60+ Years,Middle East country,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,60+ Years,Other Asian country,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,60+ Years,European country,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,60+ Years,North American country (USA/Canada),0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,60+ Years,Other countries,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,60+ Years,Country not stated,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,05 - 14 Years,India,16
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,05 - 14 Years,SAARC country (excluding india),0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,05 - 14 Years,ASEAN country,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,05 - 14 Years,Middle East country,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,05 - 14 Years,Other Asian country,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,05 - 14 Years,European country,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,05 - 14 Years,North American country (USA/Canada),0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,05 - 14 Years,Other countries,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,05 - 14 Years,Country not stated,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,15 - 59 Years,India,16
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,15 - 59 Years,SAARC country (excluding india),8
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,15 - 59 Years,ASEAN country,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,15 - 59 Years,Middle East country,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,15 - 59 Years,Other Asian country,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,15 - 59 Years,European country,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,15 - 59 Years,North American country (USA/Canada),0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,15 - 59 Years,Other countries,8
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,15 - 59 Years,Country not stated,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,60+ Years,India,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,60+ Years,SAARC country (excluding india),0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,60+ Years,ASEAN country,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,60+ Years,Middle East country,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,60+ Years,Other Asian country,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,60+ Years,European country,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,60+ Years,North American country (USA/Canada),0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,60+ Years,Other countries,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,60+ Years,Country not stated,0
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male,05 - 14 Years,India,62
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male,05 - 14 Years,SAARC country (excluding india),0
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male,05 - 14 Years,ASEAN country,0
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male,05 - 14 Years,Middle East country,0
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male,05 - 14 Years,Other Asian country,0
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male,05 - 14 Years,European country,0
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male,05 - 14 Years,North American country (USA/Canada),0
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male,05 - 14 Years,Other countries,3
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male,05 - 14 Years,Country not stated,0
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male,15 - 59 Years,India,112
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male,15 - 59 Years,SAARC country (excluding india),1
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male,15 - 59 Years,ASEAN country,34
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male,15 - 59 Years,Middle East country,29
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male,15 - 59 Years,Other Asian country,3
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male,15 - 59 Years,European country,13
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male,15 - 59 Years,North American country (USA/Canada),0
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male,15 - 59 Years,Other countries,13
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male,15 - 59 Years,Country not stated,13
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male,60+ Years,India,9
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male,60+ Years,SAARC country (excluding india),0
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male,60+ Years,ASEAN country,0
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male,60+ Years,Middle East country,0
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male,60+ Years,Other Asian country,0
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male,60+ Years,European country,0
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male,60+ Years,North American country (USA/Canada),0
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male,60+ Years,Other countries,0
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male,60+ Years,Country not stated,0
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female,05 - 14 Years,India,86
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female,05 - 14 Years,SAARC country (excluding india),0
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female,05 - 14 Years,ASEAN country,1
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female,05 - 14 Years,Middle East country,0
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female,05 - 14 Years,Other Asian country,0
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female,05 - 14 Years,European country,2
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female,05 - 14 Years,North American country (USA/Canada),0
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female,05 - 14 Years,Other countries,1
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female,05 - 14 Years,Country not stated,0
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female,15 - 59 Years,India,145
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female,15 - 59 Years,SAARC country (excluding india),0
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female,15 - 59 Years,ASEAN country,2
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female,15 - 59 Years,Middle East country,10
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female,15 - 59 Years,Other Asian country,2
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female,15 - 59 Years,European country,9
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female,15 - 59 Years,North American country (USA/Canada),0
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female,15 - 59 Years,Other countries,4
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female,15 - 59 Years,Country not stated,28
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female,60+ Years,India,1
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female,60+ Years,SAARC country (excluding india),0
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female,60+ Years,ASEAN country,0
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female,60+ Years,Middle East country,0
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female,60+ Years,Other Asian country,0
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female,60+ Years,European country,0
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female,60+ Years,North American country (USA/Canada),0
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female,60+ Years,Other countries,0
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female,60+ Years,Country not stated,1
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,05 - 14 Years,India,25
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,05 - 14 Years,SAARC country (excluding india),0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,05 - 14 Years,ASEAN country,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,05 - 14 Years,Middle East country,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,05 - 14 Years,Other Asian country,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,05 - 14 Years,European country,16
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,05 - 14 Years,North American country (USA/Canada),0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,05 - 14 Years,Other countries,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,05 - 14 Years,Country not stated,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,15 - 59 Years,India,49
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,15 - 59 Years,SAARC country (excluding india),16
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,15 - 59 Years,ASEAN country,25
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,15 - 59 Years,Middle East country,25
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,15 - 59 Years,Other Asian country,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,15 - 59 Years,European country,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,15 - 59 Years,North American country (USA/Canada),0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,15 - 59 Years,Other countries,8
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,15 - 59 Years,Country not stated,16
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,60+ Years,India,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,60+ Years,SAARC country (excluding india),0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,60+ Years,ASEAN country,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,60+ Years,Middle East country,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,60+ Years,Other Asian country,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,60+ Years,European country,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,60+ Years,North American country (USA/Canada),0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,60+ Years,Other countries,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,60+ Years,Country not stated,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,05 - 14 Years,India,17
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,05 - 14 Years,SAARC country (excluding india),0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,05 - 14 Years,ASEAN country,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,05 - 14 Years,Middle East country,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,05 - 14 Years,Other Asian country,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,05 - 14 Years,European country,8
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,05 - 14 Years,North American country (USA/Canada),0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,05 - 14 Years,Other countries,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,05 - 14 Years,Country not stated,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,15 - 59 Years,India,88
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,15 - 59 Years,SAARC country (excluding india),8
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,15 - 59 Years,ASEAN country,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,15 - 59 Years,Middle East country,9
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,15 - 59 Years,Other Asian country,16
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,15 - 59 Years,European country,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,15 - 59 Years,North American country (USA/Canada),0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,15 - 59 Years,Other countries,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,15 - 59 Years,Country not stated,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,60+ Years,India,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,60+ Years,SAARC country (excluding india),0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,60+ Years,ASEAN country,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,60+ Years,Middle East country,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,60+ Years,Other Asian country,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,60+ Years,European country,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,60+ Years,North American country (USA/Canada),0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,60+ Years,Other countries,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,60+ Years,Country not stated,0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,05 - 14 Years,India,86
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,05 - 14 Years,SAARC country (excluding india),0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,05 - 14 Years,ASEAN country,0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,05 - 14 Years,Middle East country,0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,05 - 14 Years,Other Asian country,0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,05 - 14 Years,European country,0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,05 - 14 Years,North American country (USA/Canada),0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,05 - 14 Years,Other countries,0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,05 - 14 Years,Country not stated,0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,15 - 59 Years,India,198
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,15 - 59 Years,SAARC country (excluding india),0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,15 - 59 Years,ASEAN country,23
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,15 - 59 Years,Middle East country,94
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,15 - 59 Years,Other Asian country,8
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,15 - 59 Years,European country,0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,15 - 59 Years,North American country (USA/Canada),0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,15 - 59 Years,Other countries,8
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,15 - 59 Years,Country not stated,17
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,60+ Years,India,32
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,60+ Years,SAARC country (excluding india),0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,60+ Years,ASEAN country,0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,60+ Years,Middle East country,0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,60+ Years,Other Asian country,0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,60+ Years,European country,0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,60+ Years,North American country (USA/Canada),0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,60+ Years,Other countries,0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,60+ Years,Country not stated,0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,05 - 14 Years,India,49
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,05 - 14 Years,SAARC country (excluding india),0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,05 - 14 Years,ASEAN country,0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,05 - 14 Years,Middle East country,0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,05 - 14 Years,Other Asian country,0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,05 - 14 Years,European country,0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,05 - 14 Years,North American country (USA/Canada),0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,05 - 14 Years,Other countries,0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,05 - 14 Years,Country not stated,0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,15 - 59 Years,India,126
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,15 - 59 Years,SAARC country (excluding india),0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,15 - 59 Years,ASEAN country,0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,15 - 59 Years,Middle East country,24
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,15 - 59 Years,Other Asian country,0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,15 - 59 Years,European country,0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,15 - 59 Years,North American country (USA/Canada),0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,15 - 59 Years,Other countries,8
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,15 - 59 Years,Country not stated,0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,60+ Years,India,8
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,60+ Years,SAARC country (excluding india),0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,60+ Years,ASEAN country,0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,60+ Years,Middle East country,0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,60+ Years,Other Asian country,0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,60+ Years,European country,0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,60+ Years,North American country (USA/Canada),0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,60+ Years,Other countries,0
