District,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Gender,Age-Group,Indicator,Value
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,00 - 04 Years,6-10 years,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,00 - 04 Years,More than 10 years,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,00 - 04 Years,Length of stay not stated,25
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,05 - 09 Years,Less than 1 year,17
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,05 - 09 Years,1-5 years,83
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,05 - 09 Years,6-10 years,83
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,05 - 09 Years,More than 10 years,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,05 - 09 Years,Length of stay not stated,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,10 - 14 Years,Less than 1 year,32
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,10 - 14 Years,1-5 years,87
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,10 - 14 Years,6-10 years,39
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,10 - 14 Years,More than 10 years,79
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,10 - 14 Years,Length of stay not stated,16
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,15 - 19 Years,Less than 1 year,97
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,15 - 19 Years,1-5 years,284
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,15 - 19 Years,6-10 years,16
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,15 - 19 Years,More than 10 years,49
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,15 - 19 Years,Length of stay not stated,41
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,20 - 24 Years,Less than 1 year,175
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,20 - 24 Years,1-5 years,565
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,20 - 24 Years,6-10 years,175
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,20 - 24 Years,More than 10 years,72
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,20 - 24 Years,Length of stay not stated,96
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,25 - 29 Years,Less than 1 year,65
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,25 - 29 Years,1-5 years,294
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,25 - 29 Years,6-10 years,392
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,25 - 29 Years,More than 10 years,245
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,25 - 29 Years,Length of stay not stated,82
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,30 - 34 Years,Less than 1 year,32
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,30 - 34 Years,1-5 years,113
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,30 - 34 Years,6-10 years,97
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,30 - 34 Years,More than 10 years,484
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,30 - 34 Years,Length of stay not stated,97
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,35 - 39 Years,Less than 1 year,8
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,35 - 39 Years,1-5 years,67
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,35 - 39 Years,6-10 years,108
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,35 - 39 Years,More than 10 years,509
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,35 - 39 Years,Length of stay not stated,67
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,40 - 44 Years,Less than 1 year,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,40 - 44 Years,1-5 years,31
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,40 - 44 Years,6-10 years,23
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,40 - 44 Years,More than 10 years,582
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,40 - 44 Years,Length of stay not stated,109
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,45 - 49 Years,Less than 1 year,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,45 - 49 Years,1-5 years,16
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,45 - 49 Years,6-10 years,8
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,45 - 49 Years,More than 10 years,428
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,45 - 49 Years,Length of stay not stated,55
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,50 - 54 Years,Less than 1 year,8
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,50 - 54 Years,1-5 years,8
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,50 - 54 Years,6-10 years,24
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,50 - 54 Years,More than 10 years,248
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,50 - 54 Years,Length of stay not stated,40
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,55 - 59 Years,Less than 1 year,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,55 - 59 Years,1-5 years,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,55 - 59 Years,6-10 years,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,55 - 59 Years,More than 10 years,198
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,55 - 59 Years,Length of stay not stated,66
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,60 - 64 Years,Less than 1 year,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,60 - 64 Years,1-5 years,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,60 - 64 Years,6-10 years,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,60 - 64 Years,More than 10 years,210
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,60 - 64 Years,Length of stay not stated,62
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,65 - 69 Years,Less than 1 year,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,65 - 69 Years,1-5 years,16
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,65 - 69 Years,6-10 years,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,65 - 69 Years,More than 10 years,97
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,65 - 69 Years,Length of stay not stated,40
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,70 - 74 Years,Less than 1 year,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,70 - 74 Years,1-5 years,8
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,70 - 74 Years,6-10 years,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,70 - 74 Years,More than 10 years,91
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,70 - 74 Years,Length of stay not stated,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,75+ Years,Less than 1 year,8
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,75+ Years,1-5 years,8
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,75+ Years,6-10 years,0
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,75+ Years,More than 10 years,148
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Female,75+ Years,Length of stay not stated,8
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,00 - 04 Years,Less than 1 year,1
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,00 - 04 Years,1-5 years,44
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,00 - 04 Years,6-10 years,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,00 - 04 Years,More than 10 years,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,00 - 04 Years,Length of stay not stated,29
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,05 - 09 Years,Less than 1 year,1
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,05 - 09 Years,1-5 years,47
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,05 - 09 Years,6-10 years,19
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,05 - 09 Years,More than 10 years,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,05 - 09 Years,Length of stay not stated,60
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,10 - 14 Years,Less than 1 year,10
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,10 - 14 Years,1-5 years,148
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,10 - 14 Years,6-10 years,90
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,10 - 14 Years,More than 10 years,28
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,10 - 14 Years,Length of stay not stated,66
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,15 - 19 Years,Less than 1 year,3
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,15 - 19 Years,1-5 years,145
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,15 - 19 Years,6-10 years,51
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,15 - 19 Years,More than 10 years,66
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,15 - 19 Years,Length of stay not stated,57
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,20 - 24 Years,Less than 1 year,16
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,20 - 24 Years,1-5 years,95
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,20 - 24 Years,6-10 years,44
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,20 - 24 Years,More than 10 years,52
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,20 - 24 Years,Length of stay not stated,80
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,25 - 29 Years,Less than 1 year,1
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,25 - 29 Years,1-5 years,59
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,25 - 29 Years,6-10 years,17
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,25 - 29 Years,More than 10 years,103
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,25 - 29 Years,Length of stay not stated,32
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,30 - 34 Years,Less than 1 year,3
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,30 - 34 Years,1-5 years,66
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,30 - 34 Years,6-10 years,67
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,30 - 34 Years,More than 10 years,100
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,30 - 34 Years,Length of stay not stated,28
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,35 - 39 Years,Less than 1 year,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,35 - 39 Years,1-5 years,72
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,35 - 39 Years,6-10 years,95
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,35 - 39 Years,More than 10 years,144
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,35 - 39 Years,Length of stay not stated,51
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,40 - 44 Years,Less than 1 year,8
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,40 - 44 Years,1-5 years,67
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,40 - 44 Years,6-10 years,90
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,40 - 44 Years,More than 10 years,201
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,40 - 44 Years,Length of stay not stated,42
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,45 - 49 Years,Less than 1 year,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,45 - 49 Years,1-5 years,49
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,45 - 49 Years,6-10 years,24
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,45 - 49 Years,More than 10 years,134
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,45 - 49 Years,Length of stay not stated,21
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,50 - 54 Years,Less than 1 year,1
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,50 - 54 Years,1-5 years,11
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,50 - 54 Years,6-10 years,44
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,50 - 54 Years,More than 10 years,139
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,50 - 54 Years,Length of stay not stated,23
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,55 - 59 Years,Less than 1 year,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,55 - 59 Years,1-5 years,22
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,55 - 59 Years,6-10 years,12
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,55 - 59 Years,More than 10 years,135
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,55 - 59 Years,Length of stay not stated,11
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,60 - 64 Years,Less than 1 year,1
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,60 - 64 Years,1-5 years,4
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,60 - 64 Years,6-10 years,37
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,60 - 64 Years,More than 10 years,178
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,60 - 64 Years,Length of stay not stated,18
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,65 - 69 Years,Less than 1 year,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,65 - 69 Years,1-5 years,10
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,65 - 69 Years,6-10 years,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,65 - 69 Years,More than 10 years,91
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,65 - 69 Years,Length of stay not stated,16
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,70 - 74 Years,Less than 1 year,8
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,70 - 74 Years,1-5 years,24
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,70 - 74 Years,6-10 years,15
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,70 - 74 Years,More than 10 years,58
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,70 - 74 Years,Length of stay not stated,8
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,75+ Years,Less than 1 year,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,75+ Years,1-5 years,9
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,75+ Years,6-10 years,1
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,75+ Years,More than 10 years,92
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,75+ Years,Length of stay not stated,9
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,00 - 04 Years,Less than 1 year,2
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,00 - 04 Years,1-5 years,32
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,00 - 04 Years,6-10 years,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,00 - 04 Years,More than 10 years,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,00 - 04 Years,Length of stay not stated,45
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,05 - 09 Years,Less than 1 year,2
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,05 - 09 Years,1-5 years,73
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,05 - 09 Years,6-10 years,28
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,05 - 09 Years,More than 10 years,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,05 - 09 Years,Length of stay not stated,39
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,10 - 14 Years,Less than 1 year,2
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,10 - 14 Years,1-5 years,124
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,10 - 14 Years,6-10 years,31
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,10 - 14 Years,More than 10 years,29
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,10 - 14 Years,Length of stay not stated,38
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,15 - 19 Years,Less than 1 year,170
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,15 - 19 Years,1-5 years,500
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,15 - 19 Years,6-10 years,41
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,15 - 19 Years,More than 10 years,120
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,15 - 19 Years,Length of stay not stated,255
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,20 - 24 Years,Less than 1 year,93
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,20 - 24 Years,1-5 years,1078
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,20 - 24 Years,6-10 years,557
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,20 - 24 Years,More than 10 years,199
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,20 - 24 Years,Length of stay not stated,433
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,25 - 29 Years,Less than 1 year,37
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,25 - 29 Years,1-5 years,462
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,25 - 29 Years,6-10 years,986
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,25 - 29 Years,More than 10 years,735
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,25 - 29 Years,Length of stay not stated,348
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,30 - 34 Years,Less than 1 year,18
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,30 - 34 Years,1-5 years,172
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,30 - 34 Years,6-10 years,357
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,30 - 34 Years,More than 10 years,1259
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,30 - 34 Years,Length of stay not stated,349
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,35 - 39 Years,Less than 1 year,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,35 - 39 Years,1-5 years,126
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,35 - 39 Years,6-10 years,148
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,35 - 39 Years,More than 10 years,1672
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,35 - 39 Years,Length of stay not stated,298
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,40 - 44 Years,Less than 1 year,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,40 - 44 Years,1-5 years,40
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,40 - 44 Years,6-10 years,76
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,40 - 44 Years,More than 10 years,1250
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,40 - 44 Years,Length of stay not stated,200
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,45 - 49 Years,Less than 1 year,1
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,45 - 49 Years,1-5 years,38
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,45 - 49 Years,6-10 years,22
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,45 - 49 Years,More than 10 years,1019
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,45 - 49 Years,Length of stay not stated,143
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,50 - 54 Years,Less than 1 year,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,50 - 54 Years,1-5 years,10
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,50 - 54 Years,6-10 years,15
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,50 - 54 Years,More than 10 years,687
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,50 - 54 Years,Length of stay not stated,148
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,55 - 59 Years,Less than 1 year,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,55 - 59 Years,1-5 years,10
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,55 - 59 Years,6-10 years,19
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,55 - 59 Years,More than 10 years,693
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,55 - 59 Years,Length of stay not stated,128
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,60 - 64 Years,Less than 1 year,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,60 - 64 Years,1-5 years,27
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,60 - 64 Years,6-10 years,10
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,60 - 64 Years,More than 10 years,511
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,60 - 64 Years,Length of stay not stated,106
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,65 - 69 Years,Less than 1 year,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,65 - 69 Years,1-5 years,25
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,65 - 69 Years,6-10 years,8
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,65 - 69 Years,More than 10 years,266
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,65 - 69 Years,Length of stay not stated,51
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,70 - 74 Years,Less than 1 year,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,70 - 74 Years,1-5 years,8
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,70 - 74 Years,6-10 years,1
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,70 - 74 Years,More than 10 years,257
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,70 - 74 Years,Length of stay not stated,7
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,75+ Years,Less than 1 year,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,75+ Years,1-5 years,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,75+ Years,6-10 years,1
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,75+ Years,More than 10 years,206
