District,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Age-Group,Sex,Value
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,08 Year,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,08 Year,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,08 Year,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,08 Year,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,08 Year,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,08 Year,Male,2
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,08 Year,Male,6
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,08 Year,Male,6
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,09 Year,Male,22
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,09 Year,Male,1091
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,09 Year,Male,16
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,09 Year,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,09 Year,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,09 Year,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,09 Year,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,09 Year,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,09 Year,Male,1
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,09 Year,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,09 Year,Male,2
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,10 Year,Male,14
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,10 Year,Male,1168
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,10 Year,Male,76
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,10 Year,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,10 Year,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,10 Year,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,10 Year,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,10 Year,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,10 Year,Male,2
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,10 Year,Male,1
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,10 Year,Male,2
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,11 Year,Male,5
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,11 Year,Male,905
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,11 Year,Male,271
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,11 Year,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,11 Year,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,11 Year,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,11 Year,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,11 Year,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,11 Year,Male,4
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,11 Year,Male,3
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,11 Year,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,12 Year,Male,1
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,12 Year,Male,721
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,12 Year,Male,597
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,12 Year,Male,8
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,12 Year,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,12 Year,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,12 Year,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,12 Year,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,12 Year,Male,3
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,12 Year,Male,2
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,12 Year,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,13 Year,Male,3
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,13 Year,Male,445
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,13 Year,Male,721
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,13 Year,Male,58
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,13 Year,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,13 Year,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,13 Year,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,13 Year,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,13 Year,Male,1
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,13 Year,Male,2
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,13 Year,Male,3
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,14 Year,Male,1
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,14 Year,Male,274
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,14 Year,Male,787
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,14 Year,Male,185
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,14 Year,Male,19
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,14 Year,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,14 Year,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,14 Year,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,14 Year,Male,2
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,14 Year,Male,2
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,14 Year,Male,1
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,15 Year,Male,1
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,15 Year,Male,149
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,15 Year,Male,641
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,15 Year,Male,358
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,15 Year,Male,86
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,15 Year,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,15 Year,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,15 Year,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,15 Year,Male,1
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,15 Year,Male,4
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,15 Year,Male,1
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,16 - 19 Years,Male,2
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,16 - 19 Years,Male,398
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,16 - 19 Years,Male,1181
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,16 - 19 Years,Male,1383
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,16 - 19 Years,Male,1368
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,16 - 19 Years,Male,127
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,16 - 19 Years,Male,8
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,16 - 19 Years,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,16 - 19 Years,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,16 - 19 Years,Male,8
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,16 - 19 Years,Male,4
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,20 - 24 Years,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,20 - 24 Years,Male,347
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,20 - 24 Years,Male,559
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,20 - 24 Years,Male,483
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,20 - 24 Years,Male,1332
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,20 - 24 Years,Male,437
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,20 - 24 Years,Male,88
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,20 - 24 Years,Male,13
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,20 - 24 Years,Male,1
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,20 - 24 Years,Male,24
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,20 - 24 Years,Male,3
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,25 - 29 Years,Male,1
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,25 - 29 Years,Male,354
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,25 - 29 Years,Male,531
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,25 - 29 Years,Male,527
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,25 - 29 Years,Male,733
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,25 - 29 Years,Male,236
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,25 - 29 Years,Male,114
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,25 - 29 Years,Male,38
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,25 - 29 Years,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,25 - 29 Years,Male,50
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,25 - 29 Years,Male,1
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,30 - 34 Years,Male,1
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,30 - 34 Years,Male,318
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,30 - 34 Years,Male,512
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,30 - 34 Years,Male,429
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,30 - 34 Years,Male,557
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,30 - 34 Years,Male,159
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,30 - 34 Years,Male,83
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,30 - 34 Years,Male,41
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,30 - 34 Years,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,30 - 34 Years,Male,56
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,30 - 34 Years,Male,5
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,35 - 39 Years,Male,2
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,35 - 39 Years,Male,377
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,35 - 39 Years,Male,412
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,35 - 39 Years,Male,389
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,35 - 39 Years,Male,403
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,35 - 39 Years,Male,132
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,35 - 39 Years,Male,98
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,35 - 39 Years,Male,50
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,35 - 39 Years,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,35 - 39 Years,Male,63
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,35 - 39 Years,Male,4
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,40 - 44 Years,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,40 - 44 Years,Male,457
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,40 - 44 Years,Male,377
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,40 - 44 Years,Male,354
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,40 - 44 Years,Male,342
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,40 - 44 Years,Male,126
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,40 - 44 Years,Male,96
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,40 - 44 Years,Male,29
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,40 - 44 Years,Male,2
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,40 - 44 Years,Male,91
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,40 - 44 Years,Male,1
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,45 - 49 Years,Male,1
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,45 - 49 Years,Male,549
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,45 - 49 Years,Male,297
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,45 - 49 Years,Male,338
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,45 - 49 Years,Male,273
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,45 - 49 Years,Male,97
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,45 - 49 Years,Male,77
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,45 - 49 Years,Male,24
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,45 - 49 Years,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,45 - 49 Years,Male,148
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,45 - 49 Years,Male,4
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,50 - 54 Years,Male,2
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,50 - 54 Years,Male,640
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,50 - 54 Years,Male,248
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,50 - 54 Years,Male,196
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,50 - 54 Years,Male,208
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,50 - 54 Years,Male,40
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,50 - 54 Years,Male,46
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,50 - 54 Years,Male,9
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,50 - 54 Years,Male,1
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,50 - 54 Years,Male,218
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,50 - 54 Years,Male,3
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,55 - 59 Years,Male,2
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,55 - 59 Years,Male,457
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,55 - 59 Years,Male,191
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,55 - 59 Years,Male,127
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,55 - 59 Years,Male,113
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,55 - 59 Years,Male,37
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,55 - 59 Years,Male,27
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,55 - 59 Years,Male,5
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,55 - 59 Years,Male,1
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,55 - 59 Years,Male,208
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,55 - 59 Years,Male,7
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,60 - 64 Years,Male,5
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,60 - 64 Years,Male,351
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,60 - 64 Years,Male,119
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,60 - 64 Years,Male,61
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,60 - 64 Years,Male,75
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,60 - 64 Years,Male,19
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,60 - 64 Years,Male,11
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,60 - 64 Years,Male,4
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,60 - 64 Years,Male,2
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,60 - 64 Years,Male,229
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,60 - 64 Years,Male,2
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,65 - 69 Years,Male,5
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,65 - 69 Years,Male,209
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,65 - 69 Years,Male,75
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,65 - 69 Years,Male,32
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,65 - 69 Years,Male,34
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,65 - 69 Years,Male,14
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,65 - 69 Years,Male,5
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,65 - 69 Years,Male,3
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,65 - 69 Years,Male,6
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,65 - 69 Years,Male,224
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,65 - 69 Years,Male,5
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,70 - 74 Years,Male,4
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,70 - 74 Years,Male,149
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,70 - 74 Years,Male,44
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,70 - 74 Years,Male,13
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,70 - 74 Years,Male,20
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,70 - 74 Years,Male,1
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,70 - 74 Years,Male,7
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,70 - 74 Years,Male,1
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,70 - 74 Years,Male,1
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,70 - 74 Years,Male,199
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,70 - 74 Years,Male,2
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,75+ Years,Male,5
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,75+ Years,Male,136
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,75+ Years,Male,27
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,75+ Years,Male,11
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,75+ Years,Male,10
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,75+ Years,Male,3
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,75+ Years,Male,1
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,75+ Years,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,75+ Years,Male,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,75+ Years,Male,260
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,75+ Years,Male,3
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,05 Year,Female,323
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,05 Year,Female,417
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,05 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,05 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,05 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,05 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,05 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,05 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,05 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,05 Year,Female,1
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,05 Year,Female,12
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,06 Year,Female,217
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,06 Year,Female,720
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,06 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,06 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,06 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,06 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,06 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,06 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,06 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,06 Year,Female,3
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,06 Year,Female,4
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,07 Year,Female,117
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,07 Year,Female,1054
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,07 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,07 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,07 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,07 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,07 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,07 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,07 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,07 Year,Female,4
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,07 Year,Female,4
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,08 Year,Female,52
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,08 Year,Female,1097
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,08 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,08 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,08 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,08 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,08 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,08 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,08 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,08 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,08 Year,Female,3
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,09 Year,Female,16
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,09 Year,Female,1114
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,09 Year,Female,15
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,09 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,09 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,09 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,09 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,09 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,09 Year,Female,1
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,09 Year,Female,2
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,09 Year,Female,2
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,10 Year,Female,4
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,10 Year,Female,1200
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,10 Year,Female,108
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,10 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,10 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,10 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,10 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,10 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,10 Year,Female,1
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,10 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,10 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,11 Year,Female,2
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,11 Year,Female,841
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,11 Year,Female,328
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,11 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,11 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,11 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,11 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,11 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,11 Year,Female,2
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,11 Year,Female,2
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,11 Year,Female,1
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,12 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,12 Year,Female,670
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,12 Year,Female,683
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,12 Year,Female,11
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,12 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,12 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,12 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,12 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,12 Year,Female,6
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,12 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,12 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,13 Year,Female,2
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,13 Year,Female,356
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,13 Year,Female,833
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,13 Year,Female,66
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,13 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,13 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,13 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,13 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,13 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,13 Year,Female,4
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,13 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,14 Year,Female,2
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,14 Year,Female,214
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,14 Year,Female,776
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,14 Year,Female,246
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,14 Year,Female,19
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,14 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,14 Year,Female,0
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,14 Year,Female,0
